rank,username,followerCount,score,signalScore,noisePoints,totalEngagement,engagementRate,averageEngagementPerPost
4738,zneae,7728,19.02,14.68,4.34,0,0,0
4739,dinhluu06,1540,19.02,18.52,0.5,0,0,0
4740,VIP8888883,99329,19.01,13.13,5.89,0,0,0
4741,Walshy_Eth,5301,19.01,18.58,0.42,0,0,0
4742,ethanedwardrife,4566,18.99,17.82,1.18,0,0,0
4743,Joa_xnft,4514,18.99,17.82,1.18,0,0,0
4744,emmarousey_10,3476,18.99,18.75,0.24,0,0,0
4745,zoe_legott,4182,18.98,18.64,0.34,0,0,0
4746,Elon_ethh,17257,18.98,17.76,1.22,0,0,0
4747,TheSavageSuit,3494,18.98,18.64,0.34,0,0,0
4748,Ser_kuka_sol,4074,18.97,18.54,0.43,0,0,0
4749,Inevitable589,2766,18.97,18.26,0.71,0,0,0
4750,JohnDWeb3,8606,18.96,18.55,0.41,0,0,0
4751,FitzyCap,2548,18.95,18.67,0.28,0,0,0
4752,NFT_Dee,8055,18.94,18.53,0.42,0,0,0
4753,MichaelPinto_,10774,18.94,18.38,0.56,0,0,0
4754,Boldrin71,2888,18.94,18.43,0.51,0,0,0
4755,Tony1188_,5216,18.93,18.43,0.51,0,0,0
4756,BuccellatoBruno,10361,18.93,17.91,1.02,0,0,0
4757,Lp_Vicious,4027,18.92,18.24,0.68,0,0,0
4758,fourleafstopher,2551,18.92,18.57,0.35,0,0,0
4759,NFThoarder888,6270,18.91,18.26,0.66,0,0,0
4760,thomchyme,5848,18.91,18.5,0.4,0,0,0
4761,favour_idibie,4204,18.9,18.59,0.3,0,0,0
4762,Cos0x,4829,18.89,17.68,1.2,0,0,0
4763,gotinearly24,5243,18.88,18.32,0.56,0,0,0
4764,FoksiNoksi,5784,18.88,17.85,1.03,0,0,0
4765,cryptosheep_eth,21760,18.88,18.23,0.65,0,0,0
4766,Rexflexasaurus,14490,18.87,18.07,0.8,0,0,0
4767,TexasHODLcro,44375,18.85,17.88,0.98,0,0,0
4768,tuckmeta,13117,18.85,18.33,0.52,0,0,0
4769,Kemphuyen,10392,18.84,17.16,1.68,0,0,0
4770,rvdcapital,4752,18.84,18.21,0.63,0,0,0
4771,gollge,6093,18.83,16.94,1.89,0,0,0
4772,ankitkr0,46009,18.81,17.7,1.1,0,0,0
4773,allred_chase,3248,18.8,18.05,0.75,0,0,0
4774,denniscocomoka,2905,18.8,18.35,0.45,0,0,0
4775,Lunar0116,3758,18.8,14.11,4.69,0,0,0
4776,prakash_ghai,2532,18.79,18.54,0.25,0,0,0
4777,captain_kent,10920,18.78,13.1,5.69,0,0,0
4778,MimCreepz,4259,18.77,18.32,0.45,0,0,0
4779,RudazzleNFT,2735,18.76,18.24,0.52,0,0,0
4780,codenameduch,7467,18.75,18.33,0.42,0,0,0
4781,0x4timmy,3746,18.7,18.11,0.59,0,0,0
4782,Condeisan,3188,18.7,16.84,1.86,0,0,0
4783,EdSama_Lens,4169,18.7,18.44,0.25,0,0,0
4784,atamanoyare,2652,18.7,17.69,1.01,0,0,0
4785,AlphaRisen01,4259,18.68,18.15,0.53,0,0,0
4786,john0xlook,3547,18.67,17.97,0.7,0,0,0
4787,4hmadou_5,2593,18.66,18.4,0.26,0,0,0
4788,festus93502,4725,18.66,17.87,0.79,0,0,0
4789,Dinhlinhvp88,6297,18.66,18.24,0.42,0,0,0
4790,Adebowaleemine1,3263,18.65,18.23,0.41,0,0,0
4791,ItsJustRalphie,3740,18.63,18.2,0.43,0,0,0
4792,_lalitsharma,3157,18.61,18.27,0.34,0,0,0
4793,karateATH,25759,18.61,17.85,0.76,0,0,0
4794,heyimpete123,5280,18.61,17.77,0.84,0,0,0
4795,faizydroid,2535,18.6,17.33,1.28,0,0,0
4796,tauhidulis63822,2591,18.6,18.3,0.3,0,0,0
4797,mekoyaki,3317,18.6,17.08,1.52,0,0,0
4798,Bholy4christ,2516,18.59,18.26,0.33,0,0,0
4799,HisnulQ27505,2958,18.59,18.17,0.42,0,0,0
4800,nelsonvillee,14762,18.58,17.25,1.33,0,0,0
4801,idowurotimi10,3169,18.58,15.61,2.97,0,0,0
4802,NorbertF76,6334,18.58,18.3,0.28,0,0,0
4803,Zenox242551,3349,18.58,18.09,0.48,0,0,0
4804,Luci13131313,9445,18.57,18.31,0.26,0,0,0
4805,JBurg11,4147,18.57,17.92,0.65,0,0,0
4806,CuzznDread,6199,18.56,18.12,0.44,0,0,0
4807,ronawaysparks,4490,18.56,17.64,0.91,0,0,0
4808,tecmo_bo,3146,18.55,18.28,0.28,0,0,0
4809,TheLazerAce,4274,18.55,18.18,0.36,0,0,0
4810,0xdippo,4642,18.55,18.2,0.34,0,0,0
4811,TinFoilWookie,2857,18.54,18.12,0.42,0,0,0
4812,hilnier,3525,18.54,17.93,0.61,0,0,0
4813,RHEmon000,2783,18.54,18.23,0.31,0,0,0
4814,mr_minimalo,2662,18.54,18.21,0.33,0,0,0
4815,Abdeezz_eth,3833,18.54,17.93,0.61,0,0,0
4816,omo_daddybolaji,7270,18.54,17.75,0.78,0,0,0
4817,aphexcrash,2838,18.53,18.25,0.28,0,0,0
4818,Danny7xEth,6603,18.53,16.51,2.02,0,0,0
4819,NeoMerlinX,4809,18.53,18.01,0.52,0,0,0
4820,RasilliNFT,2828,18.49,18.15,0.34,0,0,0
4821,XenonCryptoGang,14484,18.49,17.44,1.05,0,0,0
4822,papa_melta,3711,18.49,18.11,0.37,0,0,0
4823,El_yaqz,3073,18.48,18.19,0.29,0,0,0
4824,Lacocca_eth,8555,18.48,17.56,0.92,0,0,0
4825,Texzdesign,2788,18.48,17.33,1.14,0,0,0
4826,ShadySolana,17113,18.46,17.51,0.95,0,0,0
4827,0xkosi,3366,18.45,18.17,0.28,0,0,0
4828,dkingweb3,11844,18.45,18.03,0.42,0,0,0
4829,pastyla,4313,18.45,18.19,0.26,0,0,0
4830,PlaymakerDAO,22600,18.44,17.41,1.03,0,0,0
4831,vhictorry,8258,18.44,17.96,0.48,0,0,0
4832,flyiiawei,59883,18.44,10.32,8.12,0,0,0
4833,steelorian,7967,18.44,13.07,5.37,0,0,0
4834,BigConway1,3867,18.43,18.13,0.3,0,0,0
4835,thechosen_anon,16052,18.42,17.74,0.68,0,0,0
4836,justdewthedew,2695,18.42,18.11,0.31,0,0,0
4837,arajean0,2913,18.4,17.48,0.92,0,0,0
4838,cronos_chain,297119,18.39,17.49,0.91,0,0,0
4839,Ritaogechi0,6369,18.38,17.66,0.73,0,0,0
4840,IainNft,6764,18.37,17.62,0.75,0,0,0
4841,StressCapitals,23981,18.36,16.79,1.57,0,0,0
4842,abrayadh,4358,18.36,17.77,0.58,0,0,0
4843,jcrew_eth,2748,18.35,18.01,0.34,0,0,0
4844,omoiyahalimo,4585,18.34,18.04,0.3,0,0,0
4845,Rich_frmnothin,3411,18.33,17.89,0.44,0,0,0
4846,Sulaeman_MR1,17551,18.32,17.9,0.43,0,0,0
4847,SPLITF0RM,6101,18.32,17.52,0.79,0,0,0
4848,Koenda1,3513,18.31,17.98,0.33,0,0,0
4849,0xiLBiscione,4604,18.31,18.03,0.28,0,0,0
4850,ccy1871,128118,18.29,12.7,5.59,0,0,0
4851,Gleetchee,2615,18.29,17.89,0.4,0,0,0
4852,NFT_MC_MA,9469,18.29,17.67,0.62,0,0,0
4853,0xYrac,4237,18.28,18.04,0.24,0,0,0
4854,Spuds___,2573,18.28,17.69,0.59,0,0,0
4855,jimmy_sjm,3603,18.27,18.02,0.25,0,0,0
4856,OMOGBOLAHAN__1,3075,18.27,17.31,0.96,0,0,0
4857,FPSxSKY,5862,18.27,17.77,0.5,0,0,0
4858,an_artistart,6593,18.27,17.36,0.91,0,0,0
4859,mountalba,4821,18.27,17.92,0.35,0,0,0
4860,liemylifepls,14162,18.25,16.42,1.83,0,0,0
4861,bywillak,4244,18.22,17.9,0.32,0,0,0
4862,Gabb_web3,3839,18.22,16.99,1.24,0,0,0
4863,Siyamsayem1060,4551,18.22,17.79,0.42,0,0,0
4864,Victornguyen10x,25324,18.22,15.05,3.16,0,0,0
4865,GinoNagtegaal,16505,18.21,17.29,0.92,0,0,0
4866,wutaner,6661,18.2,17.81,0.39,0,0,0
4867,plain_mendez,9889,18.19,17.3,0.89,0,0,0
4868,TomRiddleOG,3519,18.19,17.77,0.41,0,0,0
4869,JunshiFangs,9554,18.18,17.76,0.41,0,0,0
4870,EricSpivak,29103,18.16,17.58,0.58,0,0,0
4871,JerrellsWorld,12430,18.16,16.81,1.35,0,0,0
4872,mhsihab110,2951,18.16,17.16,1.0,0,0,0
4873,0xpetrh,2611,18.16,17.94,0.22,0,0,0
4874,Minmin28180,2692,18.15,17.75,0.4,0,0,0
4875,SqueezeTaxes,7161,18.13,17.71,0.42,0,0,0
4876,Keypimporrrrrr,3057,18.13,17.84,0.29,0,0,0
4877,BitQad,12406,18.12,17.73,0.39,0,0,0
4878,widzeth,4136,18.12,16.5,1.62,0,0,0
4879,EndOnfire,3025,18.11,17.67,0.44,0,0,0
4880,undacappn,6003,18.1,17.16,0.94,0,0,0
4881,DestructoNFT,4120,18.1,17.76,0.34,0,0,0
4882,stonemacc,13093,18.1,16.99,1.11,0,0,0
4883,leerobert44,4006,18.07,17.72,0.35,0,0,0
4884,jesselankford,7975,18.07,17.42,0.65,0,0,0
4885,lerbz_,11740,18.06,17.39,0.67,0,0,0
4886,Coinstampp,5628,18.06,16.74,1.32,0,0,0
4887,damilola069,12387,18.05,17.49,0.56,0,0,0
4888,nguyen97636543,4999,18.04,17.76,0.29,0,0,0
4889,CryptoSkillit,4617,18.03,17.31,0.72,0,0,0
4890,Peri_Sight,3596,18.03,17.58,0.46,0,0,0
4891,CaoCaoYay,3932,18.03,17.75,0.28,0,0,0
4892,Big_Shineee,3016,18.02,17.69,0.33,0,0,0
4893,iAbstrus,14957,18.0,17.58,0.42,0,0,0
4894,AdmiralDmt,5681,18.0,17.48,0.52,0,0,0
4895,kingendvy,2631,17.98,17.35,0.63,0,0,0
4896,FunkyBeaches,8687,17.97,17.5,0.48,0,0,0
4897,boolishbilli,3389,17.96,17.7,0.26,0,0,0
4898,HM010169,139863,17.95,12.78,5.18,0,0,0
4899,wordgenic,11780,17.94,17.67,0.27,0,0,0
4900,KKY8848,11427,17.94,17.15,0.79,0,0,0
4901,ruly_NFT,2888,17.94,17.72,0.22,0,0,0
4902,cryptochaos123,3051,17.93,17.44,0.5,0,0,0
4903,dayborrrr,6085,17.92,17.44,0.48,0,0,0
4904,alexhughsam,6841,17.92,17.36,0.56,0,0,0
4905,MadDolphNFT,3381,17.92,17.64,0.28,0,0,0
4906,7ev_enn,3321,17.92,17.58,0.33,0,0,0
4907,thesamtan,5390,17.9,17.27,0.63,0,0,0
4908,JayBomSenhor,7352,17.89,15.53,2.36,0,0,0
4909,ChimpersHQ,64490,17.88,16.85,1.03,0,0,0
4910,ReticateNFT,69212,17.88,16.19,1.7,0,0,0
4911,TWDTim,3199,17.88,17.6,0.28,0,0,0
4912,supertyer,12040,17.86,17.04,0.82,0,0,0
4913,AirdropAlchemis,38508,17.86,12.53,5.33,0,0,0
4914,Unforeseeable_7,2882,17.85,17.66,0.19,0,0,0
4915,MDJOSIM55052288,2742,17.83,17.55,0.29,0,0,0
4916,IAmAdrianSwish,17613,17.83,17.53,0.3,0,0,0
4917,0xsimeone,2688,17.83,16.99,0.85,0,0,0
4918,Reboottttttt,15712,17.83,11.62,6.2,0,0,0
4919,AkinSawyerr,12061,17.82,17.29,0.52,0,0,0
4920,MicroM43,5027,17.81,17.44,0.36,0,0,0
4921,PandaFxGaming,3330,17.8,17.41,0.4,0,0,0
4922,handsomebstrd,17665,17.8,16.93,0.87,0,0,0
4923,mnorazmiaba,2768,17.79,17.31,0.48,0,0,0
4924,damacutelets,9451,17.79,17.58,0.21,0,0,0
4925,RedDevilBTC,4950,17.79,17.23,0.56,0,0,0
4926,Awnlak,2828,17.79,17.55,0.23,0,0,0
4927,beingRich2000,11028,17.78,12.65,5.13,0,0,0
4928,idolo_Adio,2848,17.78,17.59,0.2,0,0,0
4929,BenjeeNFT,41161,17.78,16.59,1.19,0,0,0
4930,Miller_Presh,2783,17.76,17.48,0.27,0,0,0
4931,cryptoman6789,10878,17.75,16.11,1.64,0,0,0
4932,WhyCaptainY,9802,17.75,17.36,0.38,0,0,0
4933,MrMartiniOnX,7084,17.74,17.29,0.45,0,0,0
4934,ikiXBT,3385,17.73,16.69,1.04,0,0,0
4935,Venus_9x,29739,17.73,15.63,2.1,0,0,0
4936,mianyituo,3711,17.72,15.92,1.8,0,0,0
4937,Nightmare340,4220,17.72,16.6,1.11,0,0,0
4938,murececk,12084,17.7,16.81,0.89,0,0,0
4939,akio_ichiban,3490,17.7,17.37,0.33,0,0,0
4940,dersdoteth,3058,17.7,17.39,0.3,0,0,0
4941,MetisCharter,9221,17.7,17.51,0.18,0,0,0
4942,AkisOnX,4084,17.68,15.45,2.22,0,0,0
4943,TshetenDesigns,4917,17.67,17.34,0.34,0,0,0
4944,ReikoMigi,31769,17.67,16.47,1.2,0,0,0
4945,NostaIgicGareth,3861,17.67,17.15,0.52,0,0,0
4946,tehsoul42,2760,17.65,17.28,0.37,0,0,0
4947,kobir_md79314,5551,17.65,16.92,0.73,0,0,0
4948,smile4748,1620,17.64,17.33,0.32,0,0,0
4949,journeyofchandu,10263,17.63,16.46,1.17,0,0,0
4950,TheRealFonzz,11079,17.63,17.21,0.43,0,0,0
4951,fnd_alpx,3063,17.63,17.36,0.27,0,0,0
4952,prottoy4017,3682,17.62,16.74,0.88,0,0,0
4953,Pausrr,4385,17.6,16.95,0.65,0,0,0
4954,amaionx,4818,17.59,17.06,0.53,0,0,0
4955,ismikamal,6263,17.58,17.25,0.33,0,0,0
4956,KeybiNFT_,3241,17.58,17.14,0.44,0,0,0
4957,0NEDEEL,3547,17.57,17.4,0.17,0,0,0
4958,GeordieMoonboi,4143,17.56,17.2,0.36,0,0,0
4959,manangouhari,3005,17.56,17.29,0.26,0,0,0
4960,Stokan19,3024,17.56,17.35,0.2,0,0,0
4961,KhunXBT,4810,17.55,16.98,0.57,0,0,0
4962,dinopawnz,7739,17.54,16.94,0.6,0,0,0
4963,NFIntelligence,3064,17.54,16.97,0.56,0,0,0
4964,UNO__1_,4074,17.52,17.14,0.38,0,0,0
4965,dynamoffx,3513,17.51,17.18,0.33,0,0,0
4966,thisissmooth,2871,17.5,17.3,0.2,0,0,0
4967,cyberpunk,9433,17.5,16.45,1.05,0,0,0
4968,Ogaose,3647,17.49,17.16,0.33,0,0,0
4969,iam_Joshberry,2562,17.49,17.38,0.11,0,0,0
4970,followgains001,2897,17.48,17.27,0.21,0,0,0
4971,0x_Samir,4796,17.48,16.52,0.95,0,0,0
4972,Cryptomen9999,2667,17.48,17.35,0.13,0,0,0
4973,Takuiten,3065,17.44,17.2,0.24,0,0,0
4974,0xDanS_eth,2745,17.44,16.86,0.58,0,0,0
4975,MrUnknownHK,8831,17.44,17.11,0.33,0,0,0
4976,Bullduck58,4121,17.43,16.98,0.45,0,0,0
4977,TrippyLasers,14915,17.43,16.67,0.76,0,0,0
4978,btcoindown,42558,17.43,9.27,8.17,0,0,0
4979,BeauWalton11,2563,17.42,17.2,0.22,0,0,0
4980,ScottFooMusic,24775,17.41,16.62,0.79,0,0,0
4981,0xTama_,5232,17.41,16.85,0.55,0,0,0
4982,DrewBleam,4963,17.41,16.97,0.44,0,0,0
4983,bryantheden,14040,17.4,16.17,1.23,0,0,0
4984,YannaCrypto,10673,17.39,16.68,0.71,0,0,0
4985,oluakachii,3069,17.39,16.77,0.62,0,0,0
4986,CancelVinci,7656,17.39,17.17,0.22,0,0,0
4987,0xastronomica,26746,17.38,16.0,1.37,0,0,0
4988,KicksByAchiles,6032,17.36,16.78,0.58,0,0,0
4989,MonsieurWeb3,2949,17.36,16.97,0.38,0,0,0
4990,Web3_joks,2866,17.36,17.0,0.36,0,0,0
4991,Ashcryptoreal,1941855,17.36,10.9,6.45,0,0,0
4992,florence_peak,3535,17.35,17.19,0.16,0,0,0
4993,stacheguytrey,5611,17.34,16.71,0.63,0,0,0
4994,maha420m,4735,17.34,17.11,0.23,0,0,0
4995,ShanWeb3,3345,17.33,17.11,0.22,0,0,0
4996,J38294943,2953,17.31,15.91,1.4,0,0,0
4997,dele_arc,3507,17.28,16.63,0.65,0,0,0
4998,jacafourtwenty,8941,17.28,16.88,0.4,0,0,0
4999,d_gback,3279,17.28,16.99,0.29,0,0,0
5000,Andrea240798494,5440,17.28,16.71,0.57,0,0,0
5001,kimnanar_,2856,17.26,16.99,0.27,0,0,0
5002,Cryptchamo,51203,17.25,16.36,0.9,0,0,0
5003,CostaXTrend,4065,17.25,17.04,0.22,0,0,0
5004,blunderCT,3853,17.25,16.66,0.59,0,0,0
5005,iRacer77,2816,17.25,16.91,0.34,0,0,0
5006,fullmetalbruh,4888,17.24,16.53,0.71,0,0,0
5007,okgoalex,3174,17.24,17.04,0.2,0,0,0
5008,0xSundayAlpha,3170,17.23,16.83,0.4,0,0,0
5009,LLCubKing,5192,17.21,16.55,0.67,0,0,0
5010,Cryptohuhterz,3227,17.21,16.46,0.76,0,0,0
5011,0xkotaromiyabi,2740,17.2,16.18,1.02,0,0,0
5012,wadelofty,25581,17.2,16.28,0.91,0,0,0
5013,AgogoKaren,4032,17.19,16.67,0.52,0,0,0
5014,ameensol,45494,17.18,16.29,0.89,0,0,0
5015,JKCharters,10429,17.18,16.94,0.24,0,0,0
5016,MoonFue1,15738,17.18,16.55,0.63,0,0,0
5017,e4Emmyy,3312,17.17,16.98,0.19,0,0,0
5018,solars2024,3359,17.17,16.82,0.35,0,0,0
5019,Ugolee_,4378,17.17,16.89,0.28,0,0,0
5020,loverosieart,2745,17.16,16.68,0.48,0,0,0
5021,ViktoriaaKills,11351,17.14,15.49,1.65,0,0,0
5022,JesusYo39225402,2620,17.13,16.37,0.76,0,0,0
5023,bruhgypsy,4833,17.13,16.22,0.91,0,0,0
5024,iambigpaul_,5319,17.13,16.73,0.39,0,0,0
5025,__Bolide,4902,17.11,16.37,0.74,0,0,0
5026,Metakind_,3434,17.1,16.86,0.25,0,0,0
5027,mut8_eth,4750,17.1,16.59,0.51,0,0,0
5028,airdropzamani,5506,17.09,14.64,2.45,0,0,0
5029,Blockchainrese6,111192,17.09,10.81,6.29,0,0,0
5030,cexaline,10972,17.09,16.67,0.42,0,0,0
5031,Noriil_,4708,17.08,16.93,0.15,0,0,0
5032,ley_universe,4419,17.07,16.54,0.53,0,0,0
5033,rektonomist_,42605,17.07,16.37,0.71,0,0,0
5034,Shorif300,5947,17.05,16.5,0.55,0,0,0
5035,Kedkoow,3577,17.04,15.6,1.44,0,0,0
5036,NomadFury_,11732,17.04,16.76,0.29,0,0,0
5037,MCRYPT0_,2848,17.04,16.63,0.4,0,0,0
5038,OfficialMrDude,11011,17.03,16.47,0.57,0,0,0
5039,HabibiiTURK,3359,17.03,16.44,0.59,0,0,0
5040,pabilipobigas,4604,17.02,16.67,0.35,0,0,0
5041,E12O6,2685,17.02,16.5,0.52,0,0,0
5042,Marufhassan76,2546,17.01,16.65,0.36,0,0,0
5043,0x_RookieX,9577,17.01,15.58,1.43,0,0,0
5044,meetmr_x,3224,17.0,16.3,0.7,0,0,0
5045,Jprz1321,460903,17.0,15.86,1.14,0,0,0
5046,MIAntwerp,2786,17.0,16.62,0.38,0,0,0
5047,Dfw_Ashh,2619,16.99,16.35,0.65,0,0,0
5048,DirenETH,3730,16.99,15.88,1.11,0,0,0
5049,ColetteFreiberg,2963,16.99,16.7,0.29,0,0,0
5050,1GAME1MASTER,3075,16.98,16.63,0.35,0,0,0
5051,Cryptochef76,6017,16.96,16.6,0.36,0,0,0
5052,kanteltec,12468,16.95,16.04,0.91,0,0,0
5053,prateekhh,6712,16.94,16.64,0.3,0,0,0
5054,LuxGrok,5183,16.94,16.46,0.48,0,0,0
5055,FungibleHarry,6248,16.94,16.33,0.61,0,0,0
5056,itsmazza_eth,6419,16.93,16.5,0.43,0,0,0
5057,PantherQB19,47844,16.93,16.47,0.46,0,0,0
5058,Rencrypta,12444,16.93,16.37,0.55,0,0,0
5059,G_G_R_O_U_P,2532,16.91,16.81,0.1,0,0,0
5060,ChanningSu,7737,16.9,11.65,5.24,0,0,0
5061,laikaoneclipse,6396,16.87,15.57,1.3,0,0,0
5062,Bgsagor0,3012,16.87,16.37,0.49,0,0,0
5063,Sufficient_Lev,3227,16.86,16.63,0.23,0,0,0
5064,oscvr_oh,3213,16.86,16.55,0.31,0,0,0
5065,CryptoAntoneNFT,13713,16.86,16.25,0.61,0,0,0
5066,OkPaisal,6327,16.86,16.11,0.75,0,0,0
5067,BlessTheExploit,24853,16.85,16.17,0.68,0,0,0
5068,uncleteefortayo,3475,16.84,16.48,0.37,0,0,0
5069,itsdigital23,2956,16.84,16.29,0.55,0,0,0
5070,bapput2,5622,16.83,15.73,1.1,0,0,0
5071,bumzzylamar1,2657,16.83,16.49,0.34,0,0,0
5072,ThankYouX,58361,16.83,15.6,1.22,0,0,0
5073,FeranRepom,5631,16.79,16.1,0.69,0,0,0
5074,huseyin1tekin,45975,16.79,12.82,3.97,0,0,0
5075,icekento1,12646,16.78,16.28,0.5,0,0,0
5076,babyape113,13329,16.78,16.54,0.24,0,0,0
5077,streetd_21,5697,16.78,16.29,0.49,0,0,0
5078,mikedemarais,57775,16.77,15.87,0.91,0,0,0
5079,zktamims,73378,16.76,15.92,0.84,0,0,0
5080,Evan_Mann,4947,16.76,16.42,0.34,0,0,0
5081,SAbdulsamii,5451,16.76,16.56,0.2,0,0,0
5082,miaferrariii,9546,16.75,16.3,0.45,0,0,0
5083,bullish_bunt,2560,16.75,16.16,0.59,0,0,0
5084,thevoiceofcash,68419,16.75,15.77,0.97,0,0,0
5085,foxyfeenah,2831,16.74,15.44,1.3,0,0,0
5086,NormandyWhale,3702,16.74,16.22,0.52,0,0,0
5087,NameIceCube,5979,16.72,15.67,1.05,0,0,0
5088,_lavis90,7068,16.72,16.47,0.25,0,0,0
5089,evan_onchain,12300,16.71,16.32,0.39,0,0,0
5090,HunterNewX,4032,16.71,15.34,1.37,0,0,0
5091,Mecha_Kong,3204,16.7,16.39,0.31,0,0,0
5092,babbage86,5867,16.7,15.97,0.73,0,0,0
5093,RedSoldier51,3235,16.69,16.34,0.35,0,0,0
5094,CryptoChadley,4457,16.69,16.37,0.32,0,0,0
5095,Addo85,4353,16.68,16.34,0.34,0,0,0
5096,AyomideTheGuru,4507,16.67,16.18,0.49,0,0,0
5097,satochainn,2517,16.67,15.95,0.72,0,0,0
5098,VanG0xH,8047,16.67,16.06,0.61,0,0,0
5099,PpaPpa152417,2888,16.66,15.8,0.87,0,0,0
5100,austingriffith,55970,16.66,16.03,0.63,0,0,0
5101,oohanaleen,3393,16.65,16.12,0.53,0,0,0
5102,ChungosNFT,11179,16.64,16.07,0.58,0,0,0
5103,Diamnd_Cult,3809,16.64,15.66,0.98,0,0,0
5104,NFTrix,3680,16.64,16.22,0.42,0,0,0
5105,TheCryptoDog,858779,16.64,15.14,1.5,0,0,0
5106,Jannatun111111,3381,16.63,16.34,0.3,0,0,0
5107,0xPhoenix77,12245,16.63,14.85,1.78,0,0,0
5108,Abundance_102,3590,16.63,15.97,0.66,0,0,0
5109,0xBoredDev,6860,16.62,15.9,0.72,0,0,0
5110,___Kaany,3081,16.62,16.4,0.22,0,0,0
5111,Rifat_EE,34878,16.62,15.75,0.87,0,0,0
5112,0xHamorny,24548,16.61,14.3,2.31,0,0,0
5113,ProvabzK,3258,16.61,16.36,0.25,0,0,0
5114,graveanyone,2606,16.61,16.38,0.22,0,0,0
5115,Senator_NFTs,11597,16.6,16.22,0.38,0,0,0
5116,nyoungdumb,6641,16.59,16.36,0.23,0,0,0
5117,NonFungibleBean,4473,16.59,16.07,0.52,0,0,0
5118,MichaelRippe,20084,16.58,15.73,0.85,0,0,0
5119,imdavco,7295,16.58,16.36,0.23,0,0,0
5120,wwwloleto1122,3129,16.58,15.77,0.81,0,0,0
5121,K_E_Y_S,7647,16.57,16.25,0.33,0,0,0
5122,NFTrespecter,5938,16.57,16.27,0.29,0,0,0
5123,Bakioption,3001,16.57,15.38,1.19,0,0,0
5124,_Cheffa,2567,16.57,16.26,0.31,0,0,0
5125,0xdarkfeed,15016,16.56,15.48,1.08,0,0,0
5126,Hynekai,2899,16.56,16.36,0.21,0,0,0
5127,salimkhan360,4990,16.55,16.02,0.53,0,0,0
5128,samdudeV1,7407,16.55,16.14,0.4,0,0,0
5129,Laolukaku,3401,16.54,15.67,0.87,0,0,0
5130,VitalikButerin,5819846,16.54,16.11,0.43,0,0,0
5131,Mdaminhussain07,5223,16.54,16.06,0.48,0,0,0
5132,zar_batyshka,6214,16.53,16.04,0.48,0,0,0
5133,bustosjp,3777,16.52,16.28,0.24,0,0,0
5134,NxuDigital,5804,16.52,16.32,0.2,0,0,0
5135,Meek_drills,3404,16.52,16.13,0.39,0,0,0
5136,Rakib1554,2937,16.52,16.26,0.26,0,0,0
5137,you1873118,8037,16.52,13.05,3.46,0,0,0
5138,crypto_meii,21981,16.5,15.23,1.27,0,0,0
5139,stonesxyz,4065,16.5,16.28,0.22,0,0,0
5140,niahverse,13965,16.5,15.92,0.57,0,0,0
5141,momochenming,128139,16.48,12.68,3.8,0,0,0
5142,nft_acekings,23822,16.48,15.5,0.98,0,0,0
5143,degenlifee,9502,16.48,15.26,1.21,0,0,0
5144,Wayakart,3752,16.47,16.2,0.28,0,0,0
5145,FunnymanRance,7509,16.47,15.61,0.86,0,0,0
5146,MtDoji,3125,16.47,16.17,0.29,0,0,0
5147,netdragon0x,9719,16.46,16.19,0.27,0,0,0
5148,TexadaTimewarp7,3808,16.46,15.99,0.46,0,0,0
5149,Buja_Quest,5325,16.45,14.54,1.91,0,0,0
5150,SBischr,3149,16.45,16.15,0.3,0,0,0
5151,0xumutcan,9699,16.44,15.27,1.17,0,0,0
5152,TVMiliz,3093,16.43,15.94,0.49,0,0,0
5153,nftkyledoteth,4626,16.43,16.14,0.29,0,0,0
5154,RagerrrYT,10921,16.42,15.82,0.6,0,0,0
5155,ThePhenomenalAV,5633,16.42,14.66,1.77,0,0,0
5156,0xsteamboat,3421,16.42,16.19,0.23,0,0,0
5157,travelerfx,5039,16.41,14.89,1.52,0,0,0
5158,Arif355g,2678,16.39,16.15,0.24,0,0,0
5159,t2ruva,3093,16.39,16.26,0.13,0,0,0
5160,jup_portfolio,77111,16.38,15.53,0.85,0,0,0
5161,archercrypto11,7537,16.37,15.17,1.21,0,0,0
5162,bellew193,23122,16.37,15.6,0.77,0,0,0
5163,InfinityGlock99,9177,16.37,15.84,0.53,0,0,0
5164,theswolesurfer,15891,16.36,15.81,0.56,0,0,0
5165,FedericoGalavis,5274,16.36,15.96,0.41,0,0,0
5166,RashadWess,3017,16.36,16.11,0.25,0,0,0
5167,420sahara,3176,16.36,16.15,0.21,0,0,0
5168,Allcirclesnft,2730,16.36,16.05,0.31,0,0,0
5169,boypuso,5981,16.35,15.9,0.45,0,0,0
5170,gareth_weston79,5109,16.35,15.75,0.6,0,0,0
5171,quilix_vu,17419,16.35,14.19,2.16,0,0,0
5172,temi___tope,2585,16.34,16.15,0.19,0,0,0
5173,PlagueLuke,3531,16.34,15.95,0.38,0,0,0
5174,MrSilverino7,4253,16.33,15.53,0.8,0,0,0
5175,arbovonderwald,4697,16.33,16.05,0.28,0,0,0
5176,JanitorJack2,3297,16.32,15.72,0.6,0,0,0
5177,CrispyDyes,2755,16.31,15.97,0.35,0,0,0
5178,Benny_starz,3728,16.31,16.18,0.14,0,0,0
5179,TANA_547,5965,16.31,15.86,0.45,0,0,0
5180,Straussaae,2527,16.3,16.04,0.27,0,0,0
